Date,Card_number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-07-03 12:31:32,T09GDK,GY003E,UNDER GRADUATION(UG),UG,Check in,-,77909,ENGINEERING MATHEMATICS -II FOR SECOND SEMESTER B E CLASSES,DR.D.S.C,RIT,RIT
2023-07-03 12:32:06,WATEX4,JRC0S9,TS,TS,Check out,,76763,A PRACTICAL ENGLISH GRAMMAR,THOMSON,RIT,RIT
2023-07-03 12:32:15,WATEX4,JRC0S9,TS,TS,Check out,,45889,INTRODUCTION TO CONSTITUTION OF INDIA,"PYLEE, M V",RIT,RIT
2023-07-03 12:40:59,HHSS96,DLCE1H,TS,TS,Check in,-,67095,PROFESSIONAL ETHICS,"SUBRAMANIAN, R.",RIT,RIT
2023-07-03 12:40:59,V41YMC,VTGCF9,CY,UG,Check in,-,DB3436,ENGINEERING MATHEMATICS IV,CHANDRASHEKAR K S,RIT,RIT
2023-07-03 12:43:24,QI28IX,7QL5U4,UNDER GRADUATION(UG),ST,Renew,-,83625,HACKING EXPOSED NETWORK SECURITY SECRETS & SOLUTIONS,"STUART MCCLURE, JOEL SCAMBRAY",RIT,RIT
2023-07-03 12:43:47,HHSS96,DLCE1H,TS,TS,Check in,-,MC3415,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-07-03 12:44:24,HHSS96,DLCE1H,TS,TS,Check out,,MC3415,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-07-03 12:44:24,HHSS96,DLCE1H,TS,TS,Check out,,MC3415,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-07-03 12:44:27,4EVE59,8LT5ZM,UNDER GRADUATION(UG),UG,Renew,-,99593,HOW TO THINK LIKE A COMPUTER SCIENTIST LEARNIG WITH PHTHON,"DOWNEY ALLEN, ELKNER JEFFREY, MEYERS, CHRIS",RIT,RIT
2023-07-03 12:45:10,WM9ZZK,G0WF71,BT,TS,Check out,,74036,RESEARCH METHODOLOGY:MERHODS AND TECHNIQUES,C R KOTHARI,RIT,RIT
2023-07-03 12:45:22,WM9ZZK,G0WF71,BT,TS,Check out,,84729,RESEARCH METHODOLOGY: METHODS AND TECHNIQUES,KOTHARI C R,RIT,RIT
2023-07-03 12:48:45,IS6LYO,9925UP,ARCH,TS,Check in,-,72393,BUILDING STRUCTURES ILLUSTRATED,"CHING, FRANCIS D. K.",RIT,RIT
2023-07-03 12:49:26,HHSS96,DLCE1H,TS,TS,Check in,-,MC4517,SOFTWARE PROJECT MANAGEMENT,"HUGHES, BOB",RIT,RIT
2023-07-03 12:49:38,HHSS96,DLCE1H,TS,TS,Check in,-,MC4530,MACHINE LEARNING,DUTT SAIKAT,RIT,RIT
2023-07-03 12:50:14,HHSS96,DLCE1H,TS,TS,Check out,,MC4530,MACHINE LEARNING,DUTT SAIKAT,RIT,RIT
2023-07-03 12:50:32,HHSS96,DLCE1H,TS,TS,Check out,,MC4517,SOFTWARE PROJECT MANAGEMENT,"HUGHES, BOB",RIT,RIT
2023-07-03 12:50:51,Q7EF0V,KS8UVH,ME,UG,Renew,-,89853,ENGINEERING METROLOGY AND MEASUREMENTS,RAGHAVENDRA,RIT,RIT
2023-07-03 12:51:57,Q7EF0V,KS8UVH,ME,UG,Check in,-,48789,MANUFACTURING PROCESS,RAMACHANDRA H D,RIT,RIT
2023-07-03 12:52:07,Q7EF0V,KS8UVH,ME,UG,Check in,-,87917,BASIC AND APPLIED THERMODYNAMICS,PK NAG,RIT,RIT
2023-07-03 12:54:54,7WYA8Y,X0L2RQ,UNDER GRADUATION(UG),ST,Check out,,94314,WASTEWATER ENGINEERING ENVIRONMENTAL ENGINEERING-II,PUNMIA B C,RIT,RIT
2023-07-03 12:55:00,7WYA8Y,X0L2RQ,UNDER GRADUATION(UG),ST,Check out,,65906,"HIGHWAY MATERIALS, AND PAVEMENT TESTING",KHANNA S K,RIT,RIT
2023-07-03 12:56:21,GCN524,7UNS6M,UNDER GRADUATION(UG),ST,Check out,,68394,"ENVIRONMENTAL ENGINEERING, VOL.2","PUNMIA B C, JAIN, ASHOK",RIT,RIT
2023-07-03 12:57:11,T5IU57,P9C3NB,CSE,UG,Renew,-,75399,"INTRODUCTION TO AUTOMATA, THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN E.",RIT,RIT
2023-07-03 12:57:16,T5IU57,P9C3NB,CSE,UG,Renew,-,100094,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-07-03 13:01:13,1YELA7,GB4RQ5,CSE,UG,Renew,-,100127,FUNDAMENTALS OF DATA STRUCTURES IN C,"HOROWITZ, ELLIS SAHNI,SARTAJ ANDERSON, FREED",RIT,RIT
2023-07-03 13:04:21,CHV7X5,33YJXB,BT,UG,Check in,-,45056,INTRODUCTION TO CONSTITUTION OF INDIA,"BASU, DURGA DAS",RIT,RIT
2023-07-03 13:05:20,CHV7X5,33YJXB,BT,UG,Renew,-,70330,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-07-03 13:05:45,U6FDRV,ZGDGOD,BT,UG,Check in,-,45094,INTRODUCTION TO CONSTITUTION OF INDIA,"BASU, DURGA DAS",RIT,RIT
2023-07-03 13:06:01,U6FDRV,ZGDGOD,BT,UG,Renew,-,70368,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-07-03 13:06:15,G2E79M,I38GNC,,UG,Renew,-,100052,ALGORITHM DESIGN,"KLEINBERG, JON TARDOS, EVA",RIT,RIT
2023-07-03 13:06:22,G2E79M,I38GNC,,UG,Renew,-,99506,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2023-07-03 13:06:27,G2E79M,I38GNC,,UG,Renew,-,56824,DATA SRUCTURES AND ALGORITHMS IN JAVA,"DROZDEK, ADAM",RIT,RIT
2023-07-03 13:06:35,G2E79M,I38GNC,,UG,Renew,-,100082,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN.E. MOTWANI, RAJEEV ULLMAN, JEFFEREY D",RIT,RIT
2023-07-03 13:06:58,WQYU3P,2X0JNH,CV,UG,Check in,-,66449,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2023-07-03 13:07:08,WQYU3P,2X0JNH,CV,UG,Check in,-,70055,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS,PHANEESH K R,RIT,RIT
2023-07-03 13:07:23,CK0J8O,J6FNOM,CV,UG,Renew,-,93057,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-07-03 13:07:32,CK0J8O,J6FNOM,CV,UG,Renew,-,77344,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2023-07-03 13:08:33,YZUK80,VCZMLT,CV,UG,Renew,-,93062,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-07-03 13:08:48,YZUK80,VCZMLT,CV,UG,Renew,-,46111,"PRIMER ON CONSTITUTION OF INDIA AND PROFESSINAL ETHICS FOR I, II SEM STUDENTS",VTU,RIT,RIT
2023-07-03 13:09:20,M85MPM,RSIWR2,UNDER GRADUATION(UG),UG,Check in,-,DB3574,BASIC ELECTRONICS,KULKARNI S Y,RIT,RIT
2023-07-03 13:09:56,M85MPM,RSIWR2,UNDER GRADUATION(UG),UG,Check out,,71403,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2023-07-03 13:10:10,WONVVX,5M1L13,UNDER GRADUATION(UG),UG,Check out,,74736,LEARNING PYTHON,"LUTZ,MARK",RIT,RIT
2023-07-03 13:10:23,FX76PD,PO3XVA,UNDER GRADUATION(UG),ST,Renew,-,99893,ALGORITHM DESIGN,"KLEINBERG, JON TARDOS, EVA",RIT,RIT
2023-07-03 13:11:36,XJH37R,TQ7E16,UNDER GRADUATION(UG),UG,Check in,-,70842,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 13:14:46,XJH37R,TQ7E16,UNDER GRADUATION(UG),UG,Other,-486.0000,,,,,
2023-07-03 13:15:33,2VPSS4,RWDH2G,ECE,UG,Renew,-,95683,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-07-03 13:15:45,2VPSS4,RWDH2G,ECE,UG,Renew,-,92226,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 13:16:03,9RRNTT,5KUSLG,UNDER GRADUATION(UG),UG,Renew,-,93004,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-07-03 13:18:15,PXRJJP,LB0C4C,UNDER GRADUATION(UG),ST,Renew,-,98918,Operating system concepts /,"Silberschatz, Abraham.",RIT,RIT
2023-07-03 13:19:37,CKFQC9,EFOU8G,UNDER GRADUATION(UG),ST,Check out,,81484,INDETERMINATE STRUCTURAL ANALYSIS VOL,MUTHU,RIT,RIT
2023-07-03 13:19:48,CKFQC9,EFOU8G,UNDER GRADUATION(UG),ST,Check out,,50856,TEXT BOOK OF HYDROLOGY,"JAYARAMI REDDY, P",RIT,RIT
2023-07-03 13:21:28,O3VLOJ,LA0HSB,CSE,UG,Renew,-,87609,DATA COMMUNICATIONS AND NETWORKING,FOROUZAN,RIT,RIT
2023-07-03 13:21:36,O3VLOJ,LA0HSB,CSE,UG,Renew,-,MC3425,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2023-07-03 13:22:54,V41YMC,VTGCF9,CY,UG,Check out,25.0000,BB2144,ENGINEERING MATHEMATICS -IV,CHANDRASHEKAR D S,RIT,RIT
2023-07-03 13:25:43,V41YMC,VTGCF9,CY,UG,Other,-8.0000,,,,,
2023-07-03 13:26:49,7G2GFT,TWM3VP,UNDER GRADUATION(UG),ST,Check out,,DB3134,ENGINEERING MATHEMATICS-IV,CHANDRASHEKAR K S,RIT,RIT
2023-07-03 13:27:10,UNMWZV,AMJMAK,CY,UG,Check out,,DB2664,ENGINEERING MATHEMATICS-IV,"EHANDRASHEKAR, K. S.",RIT,RIT
2023-07-03 13:31:33,O3VLOJ,LA0HSB,CSE,UG,Other,-8.0000,,,,,
2023-07-03 13:32:27,9LT3J5,XD2RWX,UNDER GRADUATION(UG),ST,Check in,-,79059,SIGNALS AND SYSTEMS,OPPENHEIM,RIT,RIT
2023-07-03 13:32:49,N82IPU,6HH1K3,UNDER GRADUATION(UG),ST,Check in,-,77537,DIGITAL SIGNAL PROCESSING PRINCIPLES ALGORITHMS AND APPLICATIONS,PROAKIS,RIT,RIT
2023-07-03 13:33:03,44TZKG,YVMCZZ,ECE,ST,Check in,-,98345,Signals and Systems,"Alan V. Oppenheim, Alan S. Willsky, and S. Hamid,",RIT,RIT
2023-07-03 13:33:16,5ODHRY,0VIO81,UNDER GRADUATION(UG),ST,Check in,-,75380,"DIGITAL SIGNAL PROCESSING PRINCIPLES, ALGORITHMS AND APPLICATIONS","PROAKIS, JOHN G",RIT,RIT
2023-07-03 13:33:45,5ODHRY,0VIO81,UNDER GRADUATION(UG),ST,Check out,,75380,"DIGITAL SIGNAL PROCESSING PRINCIPLES, ALGORITHMS AND APPLICATIONS","PROAKIS, JOHN G",RIT,RIT
2023-07-03 13:34:17,9YIQBE,NODP8M,CSE,ST,Renew,-,99543,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2023-07-03 13:48:34,RO1EVG,OZJVVX,UNDER GRADUATION(UG),UG,Check out,,95822,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-07-03 13:48:46,RO1EVG,OZJVVX,UNDER GRADUATION(UG),UG,Check out,,70837,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 13:48:59,RO1EVG,OZJVVX,UNDER GRADUATION(UG),UG,Check out,,71577,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID",RIT,RIT
2023-07-03 13:49:17,RO1EVG,OZJVVX,UNDER GRADUATION(UG),UG,Check out,,76774,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-07-03 13:50:11,PAY4YB,3VOTTS,UNDER GRADUATION(UG),UG,Check out,,77049,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA,RIT,RIT
2023-07-03 13:50:41,53VEJT,MOSMM6,UNDER GRADUATION(UG),UG,Check out,,70850,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 13:57:24,NUK7NY,N6IS58,UNDER GRADUATION(UG),UG,Check in,-,67783,BASIC ELECTRICAL ENGINEERING,KOTHARI D P,RIT,RIT
2023-07-03 13:57:39,NUK7NY,N6IS58,UNDER GRADUATION(UG),UG,Renew,-,95806,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-07-03 13:58:04,EWL99S,XHIC6J,UNDER GRADUATION(UG),UG,Renew,-,92197,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 13:58:14,EWL99S,XHIC6J,UNDER GRADUATION(UG),UG,Renew,-,95716,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-07-03 14:02:47,NUK7NY,N6IS58,UNDER GRADUATION(UG),UG,Check out,,92243,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 14:03:26,GBTFR4,7ZB37F,UNDER GRADUATION(UG),UG,Check out,,95682,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-07-03 14:03:29,CB1FK8,F4Y4MP,UNDER GRADUATION(UG),UG,Renew,-,60375,GUIDE TO DRDO SCIENTIST ENTRY TEST IN MECHANICAL ENGINEERING,G K PUBLISHERS,RIT,RIT
2023-07-03 14:03:37,GBTFR4,7ZB37F,UNDER GRADUATION(UG),UG,Check out,,92182,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 14:03:38,CB1FK8,F4Y4MP,UNDER GRADUATION(UG),UG,Renew,-,41681,INTEGRATED SOLID WASTE MANAGEMENT: ENGINEERING PRINCIPLES AND MANAGEMENT ISSUES,"TCHOBANOGLOUS, GEORGE",RIT,RIT
2023-07-03 14:19:43,O5SB16,TY2YXO,UNDER GRADUATION(UG),UG,Renew,-,99867,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2023-07-03 14:40:48,6ECOZV,6RTF43,UNDER GRADUATION(UG),UG,Check in,-,56131,DATA STRUCTURES USING C++,MALIK D S,RIT,RIT
2023-07-03 14:41:00,DXZ6TE,14M1Q1,UNDER GRADUATION(UG),UG,Check out,,67783,BASIC ELECTRICAL ENGINEERING,KOTHARI D P,RIT,RIT
2023-07-03 14:41:14,8VVSAW,0BI0F3,BT,ST,Renew,-,81294,UNIT OPERATIONS OF CHEMICAL ENGINEERING,"MCCABE, WARNEW L",RIT,RIT
2023-07-03 14:41:51,YWQ0GM,OPGOTM,UNDER GRADUATION(UG),UG,Check out,,92404,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-07-03 14:42:26,P3AVRO,HJ5MOG,UNDER GRADUATION(UG),UG,Check out,,92487,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-07-03 14:42:49,7G23PM,UQROSH,UNDER GRADUATION(UG),UG,Renew,-,DB4140,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-07-03 14:43:54,7G23PM,UQROSH,UNDER GRADUATION(UG),UG,Check in,-,DB4140,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-07-03 14:44:44,T9BH97,5YALMX,UNDER GRADUATION(UG),UG,Check out,,DB4140,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-07-03 14:45:25,DXZ6TE,14M1Q1,UNDER GRADUATION(UG),UG,Check out,,92409,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-07-03 14:50:50,O95YNT,YE31QH,CSE_CY,UG,Renew,-,97684,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-07-03 14:51:03,O95YNT,YE31QH,CSE_CY,UG,Renew,-,92206,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 14:55:38,CTRJED,CEEHWX,UNDER GRADUATION(UG),UG,Renew,-,11518,SOCIAL PSYCHOLOGY IN EARLY LIFE,SWINGLE P G,RIT,RIT
2023-07-03 14:56:34,G6PL4B,ZW5JK6,EIE,ST,Renew,-,56700,THEORIES OF PERSONALITY,"SCHULTZ, DUANE P",RIT,RIT
2023-07-03 14:58:55,YWKL9Y,UI2L2L,CHEM,UG,Renew,-,77738,ELEMENTS OF MECHANICAL ENGINEERING,PRAVEEN,RIT,RIT
2023-07-03 15:02:44,1D1UL9,VBRNTC,UNDER GRADUATION(UG),UG,Renew,-,92248,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-07-03 15:02:54,1D1UL9,VBRNTC,UNDER GRADUATION(UG),UG,Renew,-,95642,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-07-03 15:03:17,1D1UL9,VBRNTC,UNDER GRADUATION(UG),UG,Renew,-,66475,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-07-03 15:04:31,G1H0ZZ,6OD280,ME,UG,Check out,,34210,ENGINEERING MATHEMATICS : PART IV(C) (FOR 4ND SEM. CIVIL),"CHANDRASEKHARAIAH, D S",RIT,RIT
2023-07-03 15:06:46,14VHO6,KZ5CT3,UNDER GRADUATION(UG),UG,Renew,-,100169,JAVA THE COMPLETE REFERENCE,"SCHILDT, HERBERT",RIT,RIT
2023-07-03 15:16:39,8WHU73,LU8TJ6,UNDER GRADUATION(UG),UG,Check out,,66267,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-07-03 15:16:54,8WHU73,LU8TJ6,UNDER GRADUATION(UG),UG,Check out,,93053,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2023-07-03 15:17:09,8WHU73,LU8TJ6,UNDER GRADUATION(UG),UG,Check out,,70325,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2023-07-03 15:25:34,2VPSS4,RWDH2G,ECE,UG,Renew,-,92266,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-07-03 15:28:16,UNMWZV,AMJMAK,CY,UG,Renew,-,DB3744,ENGINEERING MATHEMATICS-III,CHANDRASHEJAR K S,RIT,RIT
2023-07-03 15:36:07,KCHWZY,3YAWD3,UNDER GRADUATION(UG),ST,Check in,-,83401,APPLIED THERMODYNAMICS,VENKANNA B K,RIT,RIT
2023-07-03 15:36:16,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Renew,-,74964,DATA STRUCTURES WITH JAVA,JOHN R. HUBBARD,RIT,RIT
2023-07-03 15:36:18,KCHWZY,3YAWD3,UNDER GRADUATION(UG),ST,Check in,-,70610,A TEXTBOOK OF ENGINEERING THERMODYNAMICS,"RAJPUT, R K",RIT,RIT
2023-07-03 15:36:20,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Renew,-,53970,"DATA STRUCTURES AND ALGORITHMS CONCEPTS, TECHNIQUES AND APPLICATIONS","PAI, VIJAYALAKSHMI G A",RIT,RIT
2023-07-03 15:36:29,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Renew,-,99923,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN.E. MOTWANI, RAJEEV ULLMAN, JEFFEREY D",RIT,RIT
2023-07-03 15:36:37,2SX9BI,RGJN6C,UNDER GRADUATION(UG),ST,Renew,-,99530,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2023-07-03 15:37:45,0WZ15Y,NPEPUV,UNDER GRADUATION(UG),ST,Check out,,73073,SIGNALS AND SYSTEMS,"OPPENHEIM, ALAN V.",RIT,RIT
2023-07-03 15:38:54,X3GR1U,M8D63T,UNDER GRADUATION(UG),ST,Check out,,45650,ELEMENTS OF ELECTROMAGNETICS,SADIKU MATTHEW N O,RIT,RIT
2023-07-03 15:39:07,X3GR1U,M8D63T,UNDER GRADUATION(UG),ST,Check out,,88550,SIGNALS AND SYSTEMS,OPPENHEIM,RIT,RIT
2023-07-03 15:39:32,D3NZS5,AYEP27,UNDER GRADUATION(UG),ST,Check out,,43862,ENGINEERING ELECTROMAGNETICS,"HAYT, WILLIAM",RIT,RIT
2023-07-03 15:39:36,KCHWZY,3YAWD3,UNDER GRADUATION(UG),ST,Other,-12.0000,,,,,
2023-07-03 15:39:38,D3NZS5,AYEP27,UNDER GRADUATION(UG),ST,Check out,,96535,ANALOG COMMUNICATIONS,HARIBHAT K N,RIT,RIT
2023-07-03 15:39:42,D3NZS5,AYEP27,UNDER GRADUATION(UG),ST,Check out,,79061,SIGNALS AND SYSTEMS,OPPENHEIM,RIT,RIT
2023-07-03 15:39:58,8445TK,LCDLKQ,UNDER GRADUATION(UG),ST,Check out,,96538,ANALOG COMMUNICATIONS,HARIBHAT K N,RIT,RIT
2023-07-03 15:40:02,8445TK,LCDLKQ,UNDER GRADUATION(UG),ST,Check out,,43863,ENGINEERING ELECTROMAGNETICS,"HAYT, WILLIAM",RIT,RIT
2023-07-03 15:40:06,8445TK,LCDLKQ,UNDER GRADUATION(UG),ST,Check out,,73075,SIGNALS AND SYSTEMS,"OPPENHEIM, ALAN V.",RIT,RIT
2023-07-03 15:43:32,UMEX4J,6496DN,UNDER GRADUATION(UG),ST,Check in,-,100084,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN.E. MOTWANI, RAJEEV ULLMAN, JEFFEREY D",RIT,RIT
2023-07-03 15:43:38,UMEX4J,6496DN,UNDER GRADUATION(UG),ST,Check in,-,67274,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-07-03 15:43:53,UMEX4J,6496DN,UNDER GRADUATION(UG),ST,Check out,,67274,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-07-03 15:47:46,KG076L,OFUS1Y,BT,UG,Check out,,99342,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2023-07-03 15:48:57,FX76PD,PO3XVA,UNDER GRADUATION(UG),ST,Renew,-,82485,COMPUTER NETWORKING: A TOP-DOWN APPROACH,"KUROSE, JAMES F",RIT,RIT
2023-07-03 15:51:04,24JCH9,8MNS74,UNDER GRADUATION(UG),ST,Check in,-,67218,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-07-03 15:51:54,0ZHEPV,AD615E,,UG,Renew,-,69412,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION",HOPCROFT J E,RIT,RIT
2023-07-03 15:52:01,0ZHEPV,AD615E,,UG,Renew,-,100010,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-07-03 15:52:08,0ZHEPV,AD615E,,UG,Renew,-,99565,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2023-07-03 15:52:16,4N9OY8,YCFOJ8,BT,ST,Renew,-,91144,TEXTBOOK OF CHEMICAL ENGINEERING THERMODYNAMICS,"NARAYANAN, K.V",RIT,RIT
2023-07-03 15:52:45,BGM52P,WDUDWN,UNDER GRADUATION(UG),ST,Check out,,99921,"INTRODUCTION TO AUTOMATA THEORY, LANGUAGES AND COMPUTATION","HOPCROFT, JOHN.E. MOTWANI, RAJEEV ULLMAN, JEFFEREY D",RIT,RIT
2023-07-03 15:52:58,BGM52P,WDUDWN,UNDER GRADUATION(UG),ST,Check out,,86061,COMPUTER NETWORKING,KUROSE,RIT,RIT
2023-07-03 16:02:20,4N9OY8,YCFOJ8,BT,ST,Check in,-,83163,ARTIFICIAL INTELLIGENCE,"RICH, ELAINE",RIT,RIT
2023-07-03 16:06:06,BC5EOY,1BVPAH,ME,UG,Check in,-,78359,LET US C,KANETKAR,RIT,RIT
2023-07-03 16:08:23,BC5EOY,1BVPAH,ME,UG,Other,-28.0000,,,,,
2023-07-03 16:11:51,YI7LPB,GC6THV,UNDER GRADUATION(UG),ST,Check in,-,99224,"PROGRAMMING Ios 14, Dive DEEP INTO VIEWS, VIEW CONTROLLERS, AND FRAMEWORKS",MATT NEUBURG,RIT,RIT
2023-07-03 16:11:58,YI7LPB,GC6THV,UNDER GRADUATION(UG),ST,Check in,-,100284,DATA COMMUNICATION AND NETWORKING WITH TCP/IP PROTOCOL SUITE,"FOROUZAN, BEHROOZ A",RIT,RIT
2023-07-03 16:14:30,YI7LPB,GC6THV,UNDER GRADUATION(UG),ST,Other,-14.0000,,,,,
2023-07-03 16:30:23,Z4VJ14,K29Y7A,UNDER GRADUATION(UG),ST,Check out,,98999,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2023-07-03 16:34:33,16C4I1,I8SX4U,,UG,Check out,,81407,BASIC STRUCTURAL ANALYSIS,MUTHU,RIT,RIT
2023-07-03 16:35:00,6XDCVN,2GKMA3,UNDER GRADUATION(UG),ST,Renew,-,33780,MODERN CONTROL SYSTEMS,"DORF, RICHARD C",RIT,RIT
2023-07-03 16:35:22,UGZZLU,BI90PS,UNDER GRADUATION(UG),UG,Check out,,66236,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-07-03 16:35:36,UGZZLU,BI90PS,UNDER GRADUATION(UG),UG,Check out,,77060,BASIC ELECTRONICS,MAHADEVASWAMY,RIT,RIT
2023-07-03 16:38:41,220KXK,S0NFYV,UNDER GRADUATION(UG),ST,Renew,-,99933,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2023-07-03 16:38:48,220KXK,S0NFYV,UNDER GRADUATION(UG),ST,Renew,-,99947,OPERATING SYSTEM CONCEPT,"SILBERSCHATZ , ABRAHAM GALVIN , PETER BAER, GREG GAGNE",RIT,RIT
2023-07-03 16:38:55,220KXK,S0NFYV,UNDER GRADUATION(UG),ST,Renew,-,99009,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2023-07-03 16:39:04,220KXK,S0NFYV,UNDER GRADUATION(UG),ST,Renew,-,99455,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI,RAMEZ AND NAVATHE SHAMKANT",RIT,RIT
