Date,card_number,full_name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2023-01-02 12:48:24,6YI8M7,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,98457,ENGINEERING MATHEMATICS,SRIMANTA PAL & SUBODH C BHUNIA,RIT,RIT
2023-01-02 12:48:48,HO06IK,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,ST629,DESIGN OF MACHINE ELEMENTS-I,DAS J B K,RIT,RIT
2023-01-02 12:48:50,USX6E2,ICJDNV,CSE,UG,Renew,-,93353,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-02 12:48:57,HO06IK,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,49093,DESIGN OF MACHINE ELEMENTS-I ( MECHANICAL ENGINEERING DESIGN-I),ANNAIAH M H,RIT,RIT
2023-01-02 12:49:02,4J71QE,ICJDNV,UNDER GRADUATION(UG),ST,Other,-8.0000,,,,,
2023-01-02 12:49:07,USX6E2,ICJDNV,CSE,UG,Check in,-,76776,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-01-02 12:49:17,USX6E2,ICJDNV,CSE,UG,Check in,-,92858,CALCULUS,THOMAS J R,RIT,RIT
2023-01-02 12:49:24,2X6W0M,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,67218,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-01-02 12:50:02,HO06IK,ICJDNV,UNDER GRADUATION(UG),UG,Other,-8.0000,,,,,
2023-01-02 12:50:45,2X6W0M,ICJDNV,UNDER GRADUATION(UG),ST,Other,-39.0000,,,,,
2023-01-02 12:51:10,GG3E8O,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,67220,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-01-02 12:51:12,CJ8PMP,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,49012,DESIGN OF MACHINE ELEMENTS-I,RAVINDRA A S,RIT,RIT
2023-01-02 12:51:24,YF9QGP,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,67226,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-01-02 12:51:48,VK4HTW,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,81092,OPERATING SYSTEM CONCEPTS,SILBERSCHATZ,RIT,RIT
2023-01-02 12:52:57,VK4HTW,ICJDNV,UNDER GRADUATION(UG),ST,Other,-5.0000,,,,,
2023-01-02 12:53:13,8QIZ85,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,67222,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-01-02 12:53:27,QR7RHE,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,54869,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUS A",RIT,RIT
2023-01-02 12:54:57,W1L18Z,ICJDNV,BT,ST,Renew,-,77329,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS AND HUMAN RIGHTS,PHANEESH,RIT,RIT
2023-01-02 12:55:09,QR7RHE,ICJDNV,UNDER GRADUATION(UG),ST,Other,-51.0000,,,,,
2023-01-02 12:55:33,W1L18Z,ICJDNV,BT,ST,Other,-10.0000,,,,,
2023-01-02 12:56:12,1XTMXV,XX5Z96,,UG,Check out,,67377,SOFTWARE ENGINEERING,SOMMERVILLE IAN,RIT,RIT
2023-01-02 12:56:23,1XTMXV,XX5Z96,,UG,Check out,,75457,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2023-01-02 12:56:36,TVG9QC,ICJDNV,BT,ST,Renew,-,DB2363,CONSTITUTION OF INDIA AND PROFESSIONAL ETHICS.,PHANEESH K R.,RIT,RIT
2023-01-02 12:56:46,1XTMXV,XX5Z96,,UG,Check in,-,67217,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-01-02 12:57:00,TVG9QC,ICJDNV,BT,ST,Other,-3.0000,,,,,
2023-01-02 12:57:14,26Z2C5,ICJDNV,,UG,Check in,-,39804,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUZ A",RIT,RIT
2023-01-02 12:57:24,0R7BA2,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,33175,NETWORK ANALYSIS,"VAN, VALKENBURG M E",RIT,RIT
2023-01-02 12:57:51,ES81ZI,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,42244,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2023-01-02 12:58:30,VU3SKN,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,DL301031,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2023-01-02 12:58:52,TEV4IJ,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,56828,DATA SRUCTURES AND ALGORITHMS IN JAVA,"DROZDEK, ADAM",RIT,RIT
2023-01-02 12:59:20,TEV4IJ,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,56828,DATA SRUCTURES AND ALGORITHMS IN JAVA,"DROZDEK, ADAM",RIT,RIT
2023-01-02 13:00:08,7V44S3,ICJDNV,AIDS,UG,Check out,,64965,INTRODUCTION TO JAVA PROGRAMMING,"LIANG, Y DANIEL",RIT,RIT
2023-01-02 13:00:17,7V44S3,ICJDNV,AIDS,UG,Check out,,71874,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-02 13:00:43,0VIO1N,ICJDNV,TELECOMMUNICATION ENGG(TEL),UG,Check in,-,63886,DIGITAL SIGNAL PROCESSING,GANESH RAO D,RIT,RIT
2023-01-02 13:00:52,I8ZVTV,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,91139,MASS TRANSFER PRINCIPLES AND SEPARATION PROCESSES,"DUTTA, B.K.",RIT,RIT
2023-01-02 13:03:03,0VIO1N,ICJDNV,TELECOMMUNICATION ENGG(TEL),UG,Other,-15.0000,,,,,
2023-01-02 13:05:12,2OQCHL,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,95782,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-01-02 13:05:36,0R7BA2,ICJDNV,UNDER GRADUATION(UG),ST,Other,-18.0000,,,,,
2023-01-02 13:05:43,2OQCHL,ICJDNV,UNDER GRADUATION(UG),ST,Other,-2.0000,,,,,
2023-01-02 13:07:10,JVPUM5,ICJDNV,UNDER GRADUATION(UG),ST,Other,-4.0000,,,,,
2023-01-02 13:10:22,TA08LX,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,76776,A TEXTBOOK OF ENGINEERING PHYSICS,AVADHANULU,RIT,RIT
2023-01-02 13:11:28,V5STNM,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,66242,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-01-02 13:11:38,V5STNM,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,71597,ENGINEERING PHYSICS,BHATTACHARYA D K,RIT,RIT
2023-01-02 13:12:03,UATBR0,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,71596,ENGINEERING PHYSICS,BHATTACHARYA D K,RIT,RIT
2023-01-02 13:17:30,VQ6MUH,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,49090,DESIGN OF MACHINE ELEMENTS-I ( MECHANICAL ENGINEERING DESIGN-I),ANNAIAH M H,RIT,RIT
2023-01-02 13:26:03,46A0ML,ICJDNV,CV,ST,Check in,-,82616,OBJECT ORIENTED PROGM.WITH C++,BALAGURUSAMY,RIT,RIT
2023-01-02 13:27:08,46A0ML,ICJDNV,CV,ST,Other,-16.0000,,,,,
2023-01-02 13:28:36,46A0ML,ICJDNV,CV,ST,Check out,,82616,OBJECT ORIENTED PROGM.WITH C++,BALAGURUSAMY,RIT,RIT
2023-01-02 13:29:03,JT2SJY,ICJDNV,TELECOMMUNICATION ENGG,ST,Check in,-,87128,C# 7.0 ALL-IN-ONE FOR DUMMIES,MUELLER,RIT,RIT
2023-01-02 13:29:45,KDY9MJ,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,39714,PRINCIPLES OF COMMUNICATION SYSTEMS,"TAUB, AERBERT",RIT,RIT
2023-01-02 13:30:04,KDY9MJ,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,DB3323,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,"HAYKIN, SIMON",RIT,RIT
2023-01-02 13:33:47,13Q04L,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,65508,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2023-01-02 13:34:47,17Q0E6,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,56138,DATA STRUCTURES AND ALGORITHMS IN C++.,"DROZDEK, ADAM",RIT,RIT
2023-01-02 13:37:13,TFTBSU,ICJDNV,TS,TS,Check out,,DB356,CONTROL SYSTEMS.,"NAGOOR KANI,A.",RIT,RIT
2023-01-02 13:38:38,TFTBSU,ICJDNV,TS,TS,Check out,,49326,ELECTRONIC CIRCUITS: FUNDAMENTALS AND APPLICATIONS,"TOOLEY, MIKE",RIT,RIT
2023-01-02 13:39:22,L1QAK5,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,69584,DIGITAL DESIGN: WITH AN INTRODUCTION TO THE VERILOG HDL,"MANO, MORRIS M, CILETTI, MICHAEL D",RIT,RIT
2023-01-02 13:39:35,L1QAK5,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,13940,BASIC ELECTRIC CIRCUIT ANALYSIS,JOHNSON,RIT,RIT
2023-01-02 13:40:04,17Q0E6,ICJDNV,UNDER GRADUATION(UG),ST,Other,-32.0000,,,,,
2023-01-02 13:41:31,L1QAK5,ICJDNV,UNDER GRADUATION(UG),ST,Other,-4.0000,,,,,
2023-01-02 13:46:59,46A0ML,ICJDNV,CV,ST,Check out,,95093,IRRIGATION ENGINEERING AND HYDRAULIC STRUCTURES: WATER RESOURCES ENGINEERING VOL-II,"GARG, SANTOSH KUMAR",RIT,RIT
2023-01-02 13:51:19,BBJO9I,ICJDNV,AIML,UG,Check in,-,92804,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-02 13:52:24,QBIJUT,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92221,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-02 13:52:36,QBIJUT,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,74927,BASIC MECHANICAL ENGINEERING,PRAVIN KUMAR,RIT,RIT
2023-01-02 13:52:56,QBIJUT,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92221,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-02 13:53:18,SH49OR,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92784,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-02 13:53:32,SH49OR,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93679,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-02 13:53:51,PBCEHY,ICJDNV,CSE_AIML,UG,Check in,-,98278,Thomas' calculus,,RIT,RIT
2023-01-02 13:54:02,PBCEHY,ICJDNV,CSE_AIML,UG,Renew,-,62908,C PROGRAMMING LANGUAGES,KERNIGHAN BRAIN W,RIT,RIT
2023-01-02 13:54:13,PBCEHY,ICJDNV,CSE_AIML,UG,Renew,-,66620,ENGINEERING PHYSICS,GAUR R K,RIT,RIT
2023-01-02 14:04:24,XU10QQ,ICJDNV,CSE_AIML,UG,Check out,,29202,PHYSICS FOR ENGINEERS,"SRINIVASAN, M R",RIT,RIT
2023-01-02 14:08:30,WZ0NU2,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,67689,BASIC ELECTRICAL ENGINEERING,MITTLE V N,RIT,RIT
2023-01-02 14:08:38,WZ0NU2,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,67689,BASIC ELECTRICAL ENGINEERING,MITTLE V N,RIT,RIT
2023-01-02 14:16:38,WZ0NU2,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92177,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-02 14:16:58,WZ0NU2,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,93340,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-02 14:17:11,5L84O0,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92235,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-02 14:19:52,QBIJUT,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,93398,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-02 14:20:05,QBIJUT,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,78319,INTRODUCTION TO THE CONSTITUTION OF INDIA,BASU,RIT,RIT
2023-01-02 14:24:29,BQXS55,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93404,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-02 14:27:43,VV6DTP,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93681,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-02 14:29:49,SSO52L,ICJDNV,UNDER GRADUATION(UG),ST,Check out,,98162,Advanced engineering mathematics /,"Greenberg, Michael D.,",RIT,RIT
2023-01-02 14:30:06,XDCSVP,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,31617,ENGINEERING MATHEMATICS FOR I SEM. BE,"RUDRAIAH, N",RIT,RIT
2023-01-02 14:30:15,XDCSVP,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,43994,INTRODUCTION TO THE CONSTITUTION OF INDIA,"BASU, DURGA DA",RIT,RIT
2023-01-02 14:30:26,XDCSVP,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,66742,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-02 14:30:56,VV6DTP,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,97701,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-01-02 14:31:19,5KR9FG,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93669,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-02 14:31:30,5KR9FG,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,43946,PROGRAMMING IN ANSI C,BALAGURUSAMY E,RIT,RIT
2023-01-02 14:43:26,Y3H19L,ICJDNV,CSE,UG,Check in,-,DB4132,ENGINEERING MATHEMATICS-II,CHANDRASHEKAR K S,RIT,RIT
2023-01-02 14:44:24,FFI112,ICJDNV,CSE,UG,Renew,-,71417,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2023-01-02 14:45:40,0VI4ZX,ICJDNV,CSE,UG,Check in,-,71864,PROGRAMMING IN C,DEY PRADIP,RIT,RIT
2023-01-02 14:46:27,W74XFJ,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,67427,PROGRAMMING IN ANSI C,BALAGURSAMY E,RIT,RIT
2023-01-02 14:46:35,W74XFJ,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,84706,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-02 14:46:54,1BIPH4,ICJDNV,CSE,UG,Renew,-,66754,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2023-01-02 14:47:21,EGFXXO,ICJDNV,CSE,UG,Renew,-,66766,ENGINEERING MATHEMATICS-I,CHANDRASHEKAR K S,RIT,RIT
2023-01-02 14:47:40,MYRGFD,ICJDNV,CHEM,UG,Renew,-,97678,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-01-02 14:48:31,0T8ZAH,ICJDNV,UNDER GRADUATION(UG),ST,Check in,-,97703,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-01-02 14:48:42,0T8ZAH,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,47318,CHEMISTRY FOR ENGINEERING STUDENTS FOR FIRST YEAR B E COURSE,JAIPRAKASH B S,RIT,RIT
2023-01-02 14:48:51,0T8ZAH,ICJDNV,UNDER GRADUATION(UG),ST,Renew,-,92202,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-02 14:49:26,PT96R9,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,71929,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-02 14:49:53,C3TWOH,ICJDNV,CSE_CY,UG,Check out,,97682,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-01-02 14:49:57,C3TWOH,ICJDNV,CSE_CY,UG,Check out,,92423,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-01-02 14:50:04,C3TWOH,ICJDNV,CSE_CY,UG,Check out,,DB3933,BASIC ELECTRONICS,"RAO, M V",RIT,RIT
2023-01-02 14:50:22,C3TWOH,ICJDNV,CSE_CY,UG,Check out,,93331,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-02 14:50:54,FSBR56,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,92834,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-02 14:51:04,RPB4E2,ICJDNV,AIDS,UG,Check in,-,ST506,BASIC ELECTRONICS,NAGABHUSHAN M,RIT,RIT
2023-01-02 14:51:06,FSBR56,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,92951,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-02 14:52:11,1TZI9Q,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,93679,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-02 14:52:29,3UTITW,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,93676,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-02 14:52:39,JLKCJY,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,66431,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2023-01-02 14:52:54,IEQM7J,ICJDNV,CV,UG,Check out,,66313,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,BHAVIKATTI S S,RIT,RIT
2023-01-02 14:54:52,PFDVKG,ICJDNV,CV,UG,Check out,,76740,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2023-01-02 14:55:01,PFDVKG,ICJDNV,CV,UG,Check out,,77678,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,PRAKASH,RIT,RIT
2023-01-02 14:55:05,PFDVKG,ICJDNV,CV,UG,Check out,,95227,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2023-01-02 14:55:19,VV5F5G,ICJDNV,CV,UG,Check out,,76714,A DETAILED TEXT BOOK OF ENGINEERING PHYSICS,BASAVARAJ,RIT,RIT
2023-01-02 14:55:27,VV5F5G,ICJDNV,CV,UG,Check out,,44658,TEXT BOOK OF ELEMENTS OF MECHANICAL ENGINEERING,"MURTHY, TRYMBAKA S",RIT,RIT
2023-01-02 14:55:31,VV5F5G,ICJDNV,CV,UG,Check out,,95211,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2023-01-02 14:55:46,ELQTVY,ICJDNV,CHEM,UG,Renew,-,97683,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2023-01-02 14:56:20,OXRQFA,ICJDNV,AIDS,UG,Check out,,63065,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-02 14:56:29,OXRQFA,ICJDNV,AIDS,UG,Check out,,70303,ENGINEERING PHYSICS,"GAUR R K, GUPTA S L",RIT,RIT
2023-01-02 14:57:10,0NAZKU,ICJDNV,AIDS,UG,Check out,,85506,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2023-01-02 14:58:17,IONB70,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,66419,CHEMISTRY FOR ENGINEERING STUDENTS,"JAI PRAKASH, B S",RIT,RIT
2023-01-02 14:58:57,S7MJXQ,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92799,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-02 15:02:33,OHIVAQ,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92780,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-02 15:02:52,E0JYAQ,ICJDNV,CSE_AIML,UG,Check in,-,92898,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-02 15:02:53,6Q8N2B,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,92898,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-02 15:03:03,6Q8N2B,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,46082,ENGINEERING CHEMISTRY,"GADAG, R V",RIT,RIT
2023-01-02 15:04:46,5WTJON,ICJDNV,CV,UG,Check out,,92245,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-02 15:04:54,5WTJON,ICJDNV,CV,UG,Check out,,95225,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT H J,RIT,RIT
2023-01-02 15:05:48,RIJ4QU,ICJDNV,CV,UG,Check out,,93259,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2023-01-02 15:06:02,RIJ4QU,ICJDNV,CV,UG,Check out,,92190,BASIC ELECTRICAL ENGINEERING,KULSHRESHTHA D,RIT,RIT
2023-01-02 15:06:15,6J8UNY,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,80698,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-01-02 15:08:57,KWNSZK,ICJDNV,AIML,UG,Check in,-,66513,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2023-01-02 15:09:59,LU5FQY,ICJDNV,BT,UG,Check out,,92417,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-01-02 15:10:11,LU5FQY,ICJDNV,BT,UG,Check out,,85489,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2023-01-02 15:15:13,LW9SZQ,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,69518,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-02 15:17:25,0T7RFS,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,BB3309,DATA COMMUNICATIONS AND NETWORKING,"FOROUZAN, BEHROUS A",RIT,RIT
2023-01-02 15:17:41,198N6G,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,BB3259,DATA COMMUNICATIONS AND NETWORKING,FOROUZAN BEHROUZ A,RIT,RIT
2023-01-02 15:19:17,E0QJHW,ICJDNV,AIML,UG,Renew,-,85496,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2023-01-02 15:19:39,R67COF,ICJDNV,CSE_AIML,UG,Renew,-,78183,HIGHER ENGINEERING MATHEMATICS,GREWAL,RIT,RIT
2023-01-02 15:23:14,0RV0UY,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,92984,ENGINEERING CHEMISTRY,JAIN P C,RIT,RIT
2023-01-02 15:23:43,0RV0UY,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93848,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR D S,RIT,RIT
2023-01-02 15:23:54,0RV0UY,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,93979,ENGINEERING DRAWING VOL.2,GOPALAKRISHNA K R,RIT,RIT
2023-01-02 15:31:03,RVBA9R,ICJDNV,BT,UG,Check out,,90346,PYTHON PROGRAMMING,THAREJA,RIT,RIT
2023-01-02 15:32:35,2GX3LY,ICJDNV,BT,ST,Renew,-,88999,MICROBIOLOGY,"PELCZAR,MICHAEL AND OTHERS",RIT,RIT
2023-01-02 15:33:05,2GX3LY,ICJDNV,BT,ST,Renew,-,45147,LEHNINGER PRINCIPLES OF BIOCHEMISTRY,"NELSON, DAVID L",RIT,RIT
2023-01-02 15:34:53,KZ5V9S,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,80693,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-01-02 15:34:56,IUDPZH,ICJDNV,BT,ST,Check in,-,93794,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-01-02 15:35:26,IUDPZH,ICJDNV,BT,ST,Other,-2.0000,,,,,
2023-01-02 15:35:39,TFILO0,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,95,BLACK ARROW,STEVENSON R L,RIT,RIT
2023-01-02 15:35:59,TFILO0,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,80695,PROFESSIONAL PRACTICE,KRISHNAMURTHY K G,RIT,RIT
2023-01-02 15:36:07,TFILO0,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,95,BLACK ARROW,STEVENSON R L,RIT,RIT
2023-01-02 15:36:55,HVJOA6,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,93845,CALCULUS AND LINEAR ALGEBRA,CHANDRASHEKAR D S,RIT,RIT
2023-01-02 15:39:21,ELQTVY,ICJDNV,CHEM,UG,Check out,,93792,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2023-01-02 15:42:33,W4RT92,ICJDNV,UNDER GRADUATION(UG),UG,Check in,-,89802,IRRIGATION AND WATER POWER ENGINEERING,PUNMIA B C,RIT,RIT
2023-01-02 15:42:49,L17MLY,ICJDNV,CSE_AIML,UG,Check out,,62881,CONCEPTS OF MODREN PHYSICS,BEISER ARTHUR,RIT,RIT
2023-01-02 15:43:02,1XJVWR,ICJDNV,CSE_AIML,UG,Renew,-,93352,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2023-01-02 15:43:49,5604DS,ICJDNV,BT,UG,Check out,,92458,KANNADA KALI,HALEMANE LINGADVARU,RIT,RIT
2023-01-02 15:43:57,5604DS,ICJDNV,BT,UG,Check out,,85476,PHYSICS FOR ENGINEERS,SRINIVASAN M R,RIT,RIT
2023-01-02 15:44:21,12C14R,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,60042,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2023-01-02 15:44:39,ES33JW,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,92732,PROGRAMMING IN ANSIC,BALAGURUSAMY E,RIT,RIT
2023-01-02 15:44:48,ES33JW,ICJDNV,UNDER GRADUATION(UG),UG,Renew,-,95635,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2023-01-02 15:45:30,HVJOA6,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,71891,PROGRAMMING IN C,THAREJA REEMA,RIT,RIT
2023-01-02 15:45:39,HVJOA6,ICJDNV,UNDER GRADUATION(UG),UG,Check out,,60073,COMPUTER AIDED ENGINEERING DRAWING,ANNAIAH M H,RIT,RIT
2023-01-02 15:47:24,0CG6V8,ICJDNV,,UG,Check out,,14692,TOWN PLANNING,RANGAWALA S C,RIT,RIT
2023-01-02 15:47:34,0CG6V8,ICJDNV,,UG,Check out,,90047,URBAN PLANNING THEORY & PRACTICE,RAO,RIT,RIT
