Date,Card Number,Name,Department,Category,Transaction,Amount,Barcode,Title,Author,homebranch,holdingbranch
2024-07-02 09:20:08,MEUNAA,JAY4PZ,UNDER GRADUATION(UG),ST,Check out,-,DL301135,MECHATRONICS,HMT LIMITED,RIT,RIT
2024-07-02 09:22:50,MEUNAA,JAY4PZ,UNDER GRADUATION(UG),ST,Other,-347.0000,,,,,
2024-07-02 09:34:44,BHM6WL,RBWNEH,EIE,ST,Check out,-,66468,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-07-02 09:37:15,BHM6WL,RBWNEH,EIE,ST,Other,-39.0000,,,,,
2024-07-02 09:38:36,WJM9OE,MA84I1,EIE,ST,Check out,-,92283,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-07-02 09:38:43,WJM9OE,MA84I1,EIE,ST,Check out,-,95637,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-07-02 09:51:21,S409WA,5815B8,BT,ST,Check in,-,93859,ADVANCED CALCULUS AND NUMERICAL METHODS,CHANDRASHEKAR K S,RIT,RIT
2024-07-02 09:51:21,JB1LX7,7RS265,UNDER GRADUATION(UG),UG,Check in,-,81734,"DIGITAL SIGNAL PROCESSING PRINCIPLES,ALGORITHMS AND APPLICATIONS: PRINCIPLES","PROAKIS, JOHN G",RIT,RIT
2024-07-02 09:51:27,S409WA,5815B8,BT,ST,Check in,-,92170,ADVANCED CALCULUS AND NUMERICAL METHODS,CHANDRASHEKAR K S,RIT,RIT
2024-07-02 09:51:37,JB1LX7,7RS265,UNDER GRADUATION(UG),UG,Renew,-,71011,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-07-02 10:41:26,TZYZ22,SSP79I,CSE,ST,Check in,-,97679,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-07-02 10:41:30,TZYZ22,SSP79I,CSE,ST,Check in,-,99334,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-07-02 10:43:25,TZYZ22,SSP79I,CSE,ST,Check out,-,97700,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-07-02 10:43:25,TZYZ22,SSP79I,CSE,ST,Check out,-,97700,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-07-02 10:43:33,TZYZ22,SSP79I,CSE,ST,Check out,-,99327,CYBER SECURITY:UNDERSTANDING CYBER CRIMES COMPUTER FORENSIES,"GODBOLE,NINA BERAPURE SUNIT",RIT,RIT
2024-07-02 11:09:35,3KTHEH,XLI4CJ,ME,UG,Check out,-,48776,MANUFACTURING PROCESS,RAMACHANDRA H D,RIT,RIT
2024-07-02 11:11:14,K1IL17,G1J2MA,ME,UG,Check out,-,DB1469,ENGINEERING THERMODYNAMICS,,RIT,RIT
2024-07-02 12:41:13,BQSD3G,7CNOOO,ECE,ST,Check in,-,DB2090,ENGINEERING PHYSICS,SRINIVASAN M R,RIT,RIT
2024-07-02 12:41:26,K9T4WX,DQLZSM,ECE,ST,Check in,-,71415,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-07-02 12:57:30,RPE9ZR,A2DRZU,LVS,PG,Check in,-,85241,QUANTITATIVE APTITUDE,AGGARWAL R S,RIT,RIT
2024-07-02 12:59:48,CE83AV,ARWC68,ME,UG,Renew,-,48777,MANUFACTURING PROCESS,RAMACHANDRA H D,RIT,RIT
2024-07-02 13:04:31,X702S5,1616K7,ME,UG,Check out,-,96634,MANUFACTURING SCIENCE VOL-1I,SAWHNEY G S,RIT,RIT
2024-07-02 13:15:33,DQTIQ0,8XUMQD,ML,ST,Check in,-,71414,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-07-02 13:16:09,FJL436,LT2C4U,ML,ST,Renew,-,DB1158,TEXT BOOK OF BASIC ELECTRONICS,"RAO, M V",RIT,RIT
2024-07-02 13:16:21,FJL436,LT2C4U,ML,ST,Renew,-,100401,Kannada Kali Learn Kannada Through English with Hindi Transliteration,Kannakumari S,RIT,RIT
2024-07-02 13:17:13,FJL436,LT2C4U,ML,ST,Check out,-,71414,BASIC ELECTRONICS,"KOTHARI, D P",RIT,RIT
2024-07-02 13:21:00,7CJ1CN,MFXPLO,Architecture,UG,Check in,-,72371,ARCHITECTS DATA,"NEUFERT, PETER",RIT,RIT
2024-07-02 13:30:11,MZZHRC,03TEAK,UNDER GRADUATION(UG),UG,Renew,-,73073,SIGNALS AND SYSTEMS,"OPPENHEIM, ALAN V.",RIT,RIT
2024-07-02 13:33:05,ILERXQ,UTUM12,BT,ST,Check out,-,97682,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-07-02 13:33:09,ILERXQ,UTUM12,BT,ST,Check out,-,93055,ELEMENTS OF MECHANICAL ENGINEERING,GOPALAKRISHNA K R,RIT,RIT
2024-07-02 13:33:21,ILERXQ,UTUM12,BT,ST,Check out,-,93756,CONSTITUTION OF INDIA,PHANEESH,RIT,RIT
2024-07-02 13:35:14,SF60TD,JHDIJF,CSE_CY,UG,Renew,-,100974,HANDS-ON MACHINE LEARNING WITH SCIKIT -LEARN KERAS &TENSOR FLOW,GERON AURELIEN,RIT,RIT
2024-07-02 13:35:20,SF60TD,JHDIJF,CSE_CY,UG,Renew,-,100923,DATA COMMUNICATION & NETWORKING,FOROUZA BEHROUZA,RIT,RIT
2024-07-02 13:35:37,SF60TD,JHDIJF,CSE_CY,UG,Renew,-,102216,MACHINE LEARNING DATA SCIENCE USING PYTHON,NAGESHWAR RAO,RIT,RIT
2024-07-02 13:35:45,SF60TD,JHDIJF,CSE_CY,UG,Renew,-,101136,OPERTING CONCEPTS,SILBERSCHATZ GALVIN GAGANE,RIT,RIT
2024-07-02 13:35:54,UKCGMB,F11ZRF,CSE_CY,UG,Renew,-,100966,HANDS-ON MACHINE LEARNING WITH SCIKIT -LEARN KERAS &TENSOR FLOW,GERON AURELIEN,RIT,RIT
2024-07-02 13:35:59,UKCGMB,F11ZRF,CSE_CY,UG,Renew,-,100576,PYTHON FOR DATA ANALYIS,WES Mc KINNEY,RIT,RIT
2024-07-02 13:37:08,GT9WP1,0LC9CJ,UNDER GRADUATION(UG),UG,Check in,-,75449,FUNDAMENTALS OF DATABASE SYSTEMS,"ELMASRI, RAMEZ",RIT,RIT
2024-07-02 13:37:48,UKCGMB,F11ZRF,CSE_CY,UG,Check out,-,101184,OPERTING SYSTEM CONCEPTS,SILBERSCHATZ GALVIN GAGANE,RIT,RIT
2024-07-02 13:38:29,Q9VC9S,Z96DOW,EIE,ST,Check in,-,100886,COMPLETE REFERENCE JAVA,SCHILDT HERBERT,RIT,RIT
2024-07-02 13:43:14,79H82E,EMT1SE,ECE,ST,Check in,-,100889,COMPLETE REFERENCE JAVA,SCHILDT HERBERT,RIT,RIT
2024-07-02 13:47:53,M4GUDW,S0O94W,UNDER GRADUATION(UG),UG,Renew,-,70997,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-07-02 13:48:26,X3R3FZ,3Z23PF,CSE_AIML,UG,Renew,-,99933,INTRODUCTION TO THE DESIGN & ANALYSIS OF ALGORITHMS,"LEVITIN, ANANY",RIT,RIT
2024-07-02 13:50:11,Q9VC9S,Z96DOW,EIE,ST,Renew,-,62172,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID A",RIT,RIT
2024-07-02 13:50:38,Q9VC9S,Z96DOW,EIE,ST,Renew,-,62172,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID A",RIT,RIT
2024-07-02 13:51:13,Q9VC9S,Z96DOW,EIE,ST,Check in,-,92260,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-07-02 13:52:23,79H82E,EMT1SE,ECE,ST,Check in,-,62179,ELECTRONIC DEVICES AND CIRCUITS,"BELL, DAVID A",RIT,RIT
2024-07-02 13:52:44,79H82E,EMT1SE,ECE,ST,Renew,-,66514,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-07-02 13:53:37,GNWIWU,YHHNZV,CSE_AIML,ST,Check out,-,100848,ARTIFICIAL INTELIGENCE,KAUSHIK SAROJ,RIT,RIT
2024-07-02 13:54:04,X3R3FZ,3Z23PF,CSE_AIML,UG,Check out,-,100817,ARTIFICIAL INTELLIGENCE,KOUSHIK SAROJ,RIT,RIT
2024-07-02 14:27:19,J04D33,7UE8CC,EIE,ST,Renew,-,66472,BASIC ELECTRONICS: 1ST AND 2ND SEMESTER,NAGABHUSHAN M,RIT,RIT
2024-07-02 14:41:52,X0WGFT,PDXFCM,MBA,PG,Check out,-,MB7099,BASIC FINANCIAL MANAGEMENT,"KHAN M Y, JAIN P K",RIT,RIT
2024-07-02 14:42:25,C7EM32,KF0FWF,MBA,PG,Check out,-,MB7100,BASIC FINANCIAL MANAGEMENT,"KHAN M Y, JAIN P K",RIT,RIT
2024-07-02 14:43:03,GLLUGN,5SW4R4,CSE_CY,UG,Check in,-,94134,INTERNET OF THINGS,SRINIVASA,RIT,RIT
2024-07-02 14:43:11,GLLUGN,5SW4R4,CSE_CY,UG,Check in,-,100967,HANDS-ON MACHINE LEARNING WITH SCIKIT -LEARN KERAS &TENSOR FLOW,GERON AURELIEN,RIT,RIT
2024-07-02 14:43:35,B3ZGC1,K57ZGS,UNDER GRADUATION(UG),UG,Renew,-,99970,ALGORITHM DESIGN,"KLEINBERG, JON TARDOS, EVA",RIT,RIT
2024-07-02 14:49:08,PKZK23,MJIIGW,CSE_CY,ST,Renew,-,93267,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,SAWANT R K,RIT,RIT
2024-07-02 14:51:25,0NDMI5,YL11A1,UNDER GRADUATION(UG),UG,Renew,-,DB2470,SIGNALS AND SYSTEM,"RAO, UMA, K.",RIT,RIT
2024-07-02 14:53:19,BJILTG,YPI2HO,UNDER GRADUATION(UG),UG,Renew,-,71009,ENGINEERING ELECTROMAGNETICS,"HAYT, W H, BUCK, J. K.",RIT,RIT
2024-07-02 14:53:30,BJILTG,YPI2HO,UNDER GRADUATION(UG),UG,Renew,-,45392,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,HAYKIN SIMON,RIT,RIT
2024-07-02 14:54:13,VR0R0L,9MJ2DX,UNDER GRADUATION(UG),UG,Check in,-,89224,SIGNALS AND SYSTEMS,HAYKIN,RIT,RIT
2024-07-02 14:56:03,GLLUGN,5SW4R4,CSE_CY,UG,Other,-12.0000,,,,,
2024-07-02 14:56:34,S0LD61,D19FJS,CHEM,ST,Renew,-,81639,CHEMICAL REACTION ENGINEERING,"LEVENSPIEL, OCTAVE",RIT,RIT
2024-07-02 15:21:41,WBI25H,SMA55T,BT,TS,Check in,-,102100,Heat and Mass Transfer - Fundamentals and Applications,YUNUS A. CENGEL AND AFSHIN J. GHAJAR,RIT,RIT
2024-07-02 15:22:04,WBI25H,SMA55T,BT,TS,Check in,-,99116,KERN'S PROCESS HEAT TRANSFER,"ANN MARIE FLYNN, TOSHIHIRO AKASHIGE, LOUIS THEODORE",RIT,RIT
2024-07-02 15:22:21,WBI25H,SMA55T,BT,TS,Check in,-,DB6487,THE POWER OF A POSITIVE ATTITUDE,"FRITZ ,ROGER",RIT,RIT
2024-07-02 15:29:02,M7O2WD,LLDUAV,UNDER GRADUATION(UG),UG,Renew,-,97600,MATHEMATICS FOR MACHINE LEARNING,"DEISENROTH, MARC PETER; FAISAL, A. ALDO; ONG, CHENG SOON",RIT,RIT
2024-07-02 15:29:10,M7O2WD,LLDUAV,UNDER GRADUATION(UG),UG,Renew,-,22291,NTRODUCTION TO MICROPROCESSOR SYSTEM DESIGN,"GORLAND, BARRY",RIT,RIT
2024-07-02 15:29:21,MRIQVO,E5XZK7,ECE,ST,Renew,-,100669,THINK PYTHON HOW TO THINK LIKE A COMPUTER SCIENTIST,DOWNEY ALLEN B,RIT,RIT
2024-07-02 15:30:01,KT9Q83,LJBNER,UNDER GRADUATION(UG),UG,Check out,-,79863,DIGITAL SIGNAL PROCESSING PRINCIPLES ALGORITHMS AND APPLICATIONS,PROAKIS,RIT,RIT
2024-07-02 15:30:08,KT9Q83,LJBNER,UNDER GRADUATION(UG),UG,Check out,-,45388,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,HAYKIN SIMON,RIT,RIT
2024-07-02 15:38:27,FTIQYO,PCZUX6,UNDER GRADUATION(UG),UG,Check in,-,94957,CORE JAVA VOL-1-FUNDAMENTALS,"HORSTMANN, CAY S",RIT,RIT
2024-07-02 15:38:54,FTIQYO,PCZUX6,UNDER GRADUATION(UG),UG,Renew,-,98732,HIGHER ENGINEERING MATHEMATICS,B. V. RAMANA,RIT,RIT
2024-07-02 15:43:42,X34KGK,E8DO6W,,PHD,Check out,-,87900,A TEXTBOOK OF FLUID MECHANICS,DR R K BANSAL,RIT,RIT
2024-07-02 15:43:47,X34KGK,E8DO6W,,PHD,Check out,-,24505,APPLIED FLUID MECHANICS,"ROY, D N",RIT,RIT
2024-07-02 15:46:04,14XS9M,24EWW9,MCA,PG,Check out,-,MC3411,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2024-07-02 15:47:02,TK6SI5,SAX66N,MCA,PG,Check out,-,MC3420,INTRODUCTION TO THE DESIGN AND ANALYSIS OF ALGORITHMS,LEVITIN ANANY,RIT,RIT
2024-07-02 16:12:46,S409WA,5815B8,BT,ST,Check out,-,92173,ADVANCED CALCULUS AND NUMERICAL METHODS,CHANDRASHEKAR K S,RIT,RIT
2024-07-02 16:13:07,S409WA,5815B8,BT,ST,Check out,-,93868,ADVANCED CALCULUS AND NUMERICAL METHODS,CHANDRASHEKAR K S,RIT,RIT
2024-07-02 16:28:52,163BAZ,H16M1Q,SCS,PG,Check out,-,82333,"JAVA FUNDAMENTALS, A COMPREHENSIVE INTRODUCTION","HERBERT SCHILDT, DALE SKRIEN",RIT,RIT
2024-07-02 16:29:01,163BAZ,H16M1Q,SCS,PG,Check out,-,82546,FUNDAMENTALS OF COMPUTER ALGORITHMS,"HOROWITZ, ELLIS",RIT,RIT
2024-07-02 16:35:37,JG191B,3651LU,CSE,UG,Renew,-,99530,FUNDAMENTALS OF DATABASE SYSTEMS,ELMASRI AND NAVATHE,RIT,RIT
2024-07-02 16:36:05,JG191B,3651LU,CSE,UG,Renew,-,100055,ALGORITHM DESIGN,"KLEINBERG, JON TARDOS, EVA",RIT,RIT
2024-07-02 16:46:53,JG191B,3651LU,CSE,UG,Renew,-,100055,ALGORITHM DESIGN,"KLEINBERG, JON TARDOS, EVA",RIT,RIT
2024-07-03 09:22:58,JF1LFZ,KHLYTT,CV,ST,Check in,-,66300,ELEMENTS OF CIVIL ENGINEERING AND MECHANICS,BHAVIKATTI S S,RIT,RIT
2024-07-03 09:23:50,JF1LFZ,KHLYTT,CV,ST,Renew,-,70346,ELEMENTS OF CIVIL ENGINEERING AND ENGINEERING MECHANICS,"PRAKASH, SHESHA. M. N",RIT,RIT
2024-07-03 09:42:13,QHUSUI,BP8P1D,ECE,ST,Check out,-,93368,HIGHER ENGINEERING MATHEMATICS,GREWAL B S,RIT,RIT
2024-07-03 09:54:16,UU5LKD,43FEXD,ARCH,ST,Check out,-,64605,STRENGTH OF MATERIALS,"BASAVARAJAIAH, B S",RIT,RIT
2024-07-03 11:19:34,R25FF3,F25AHG,UNDER GRADUATION(UG),UG,Check out,-,85406,HIGHWAY ENGINEERING,KHANNA S K,RIT,RIT
2024-07-03 11:21:22,HEDXNY,IKKJP5,CSE_AIML,UG,Check out,-,101187,OPERTING SYSTEM CONCEPTS,SILBERSCHATZ GALVIN GAGANE,RIT,RIT
2024-07-03 11:22:22,Q5YU2D,4BK966,CSE_AIML,UG,Check out,-,101139,OPERTING CONCEPTS,SILBERSCHATZ GALVIN GAGANE,RIT,RIT
2024-07-03 11:40:03,D8V0OG,IC8MW2,ME,UG,Check in,-,65438,MECHATRONICS,HMT LIMITED,RIT,RIT
2024-07-03 11:48:47,APKUPS,606BYQ,CSE,ST,Check in,-,97705,Design thinking in the classroom :,"Lee, David.",RIT,RIT
2024-07-03 11:54:47,RPE9ZR,A2DRZU,LVS,PG,Renew,-,68004,THE DEFINITIVE GUIDE TO ARM CORTEX-M3 AND CORTEX-M4 PROCESSORS,"YIU, JOSEPH",RIT,RIT
2024-07-03 11:54:59,RPE9ZR,A2DRZU,LVS,PG,Renew,-,88839,DESIGN OF ANALOG CMOS INTEGRATED CIRCUIT,"RAZAVI,BEHZAD",RIT,RIT
2024-07-03 12:04:48,VUEWE9,7NU0WT,LVS,PG,Check out,-,79203,SYSTEM VERILOG FOR VERIFICATION A GUIDE TO LEARNING THE TESTBENCH LANGUAGE FEATURES,SPEAR,RIT,RIT
2024-07-03 12:04:58,VUEWE9,7NU0WT,LVS,PG,Check out,-,54136,DESIGN OF ANALOG CMOS INTEGRATED CICUITS,"RAZAVI, BEHZAD",RIT,RIT
2024-07-03 12:05:49,I1YDQ5,2KLWC6,LVS,PG,Check out,-,79571,SYSTEM VERILOG FOR VERIFICATION A GUIDE TO LEARNING THE TESTBENCH LANGUAGE FEATURES,SPEAR,RIT,RIT
2024-07-03 12:06:11,I1YDQ5,2KLWC6,LVS,PG,Check out,-,53750,DESIGN OF ANALOG CMOS INTEGRATED CIRCUIT,"RAZAVI, BEHZAD",RIT,RIT
2024-07-03 12:06:41,MEUNAA,JAY4PZ,UNDER GRADUATION(UG),ST,Check in,-,DL301135,MECHATRONICS,HMT LIMITED,RIT,RIT
2024-07-03 12:06:53,6QPJMK,JW1DO3,LVS,PG,Renew,-,70464,SYSTEM VERILOG FOR VERIFICATION,"SPEAR, CHRIS",RIT,RIT
2024-07-03 12:06:53,6QPJMK,JW1DO3,LVS,PG,Check out,-,70464,SYSTEM VERILOG FOR VERIFICATION,"SPEAR, CHRIS",RIT,RIT
2024-07-03 12:07:00,6QPJMK,JW1DO3,LVS,PG,Check out,-,67459,DESIGN OF ANALOG CMOS INTEGRATED CIRCUITS,"RAZAVI,BEHZAD",RIT,RIT
2024-07-03 12:07:41,YAEDBM,F1KY4I,UNDER GRADUATION(UG),ST,Check in,-,76348,BIOSTATISTICS,"RASTHGI,VEER BA",RIT,RIT
2024-07-03 12:11:23,OTSOVJ,TZUE67,LVS,PG,Renew,-,54138,DESIGN OF ANALOG CMOS INTEGRATED CICUITS,"RAZAVI, BEHZAD",RIT,RIT
2024-07-03 12:11:23,OTSOVJ,TZUE67,LVS,PG,Check out,-,54138,DESIGN OF ANALOG CMOS INTEGRATED CICUITS,"RAZAVI, BEHZAD",RIT,RIT
2024-07-03 12:11:48,V2NFUZ,ZO4DE0,UNDER GRADUATION(UG),ST,Check in,-,69498,OPERATING SYSTEMS: A CONCEPT BASED APPROACH,"DHAMDHERE,DHANA",RIT,RIT
2024-07-03 12:13:23,X2SFKO,X75XL5,ECE,ST,Check out,-,77063,BASIC ELECTRONICS,MAHADEVASWAMY,RIT,RIT
2024-07-03 12:13:31,X2SFKO,X75XL5,ECE,ST,Check out,-,93198,ELEMENTS OF MECHANICAL ENGINEERING,RAJPUT R K,RIT,RIT
2024-07-03 12:14:06,UE4KE3,KPCJWZ,ECE,ST,Check out,-,95726,SAAMSKRITIKA KANNADA,BORALINGIAH H C,RIT,RIT
2024-07-03 12:14:22,UE4KE3,KPCJWZ,ECE,ST,Renew,-,77061,BASIC ELECTRONICS,MAHADEVASWAMY,RIT,RIT
2024-07-03 12:16:39,R4DA9X,3YZPC2,LVS,PG,Check out,-,99540,INTRODUCTION TO MACHINE LEARNING,ETHEM ALPAYDIN,RIT,RIT
2024-07-03 12:17:28,KXLZES,H45LXG,LVS,PG,Check out,-,79570,SYSTEM VERILOG FOR VERIFICATION A GUIDE TO LEARNING THE TESTBENCH LANGUAGE FEATURES,SPEAR,RIT,RIT
2024-07-03 12:17:40,KXLZES,H45LXG,LVS,PG,Check out,-,99558,INTRODUCTION TO MACHINE LEARNING,ETHEM ALPAYDIN,RIT,RIT
2024-07-03 12:20:53,5XXS0S,QPK4NH,UNDER GRADUATION(UG),ST,Check out,-,67457,DESIGN OF ANALOG CMOS INTEGRATED CIRCUITS,"RAZAVI,BEHZAD",RIT,RIT
2024-07-03 12:21:46,RXLMJV,X14MJH,UNDER GRADUATION(UG),ST,Check in,-,53790,OPERATING SYSTEMS : A CONCEPT BASED APPROAH,"DHAMDHERE, DHANANJAY M",RIT,RIT
2024-07-03 12:22:12,E24FB5,F95QEY,ME,UG,Check in,-,65437,MECHATRONICS,HMT LIMITED,RIT,RIT
2024-07-03 12:22:39,WY5L87,RF6WIO,UNDER GRADUATION(UG),ST,Check in,-,89027,PROCESS SYSTEMS ANALYSIS AND CONTROL,"COUGHANOWR,DONALD R AND LEBLANG STEVEN E",RIT,RIT
2024-07-03 12:24:39,RXLMJV,X14MJH,UNDER GRADUATION(UG),ST,Other,-34.0000,,,,,
2024-07-03 12:25:07,TALF2D,0MZYHC,ECE,ST,Check in,-,100863,DIGITAL IMAGE PROCESSING,GONZALEZ RAFAELC,RIT,RIT
2024-07-03 12:25:08,ZPCY6Q,M9S7UQ,UNDER GRADUATION(UG),UG,Check out,-,DB3476,DESIGN OF MACHINE ELEMENTS-II,J.B.K.DAS,RIT,RIT
2024-07-03 12:25:33,RHYUCU,G1O3XR,UNDER GRADUATION(UG),ST,Check in,-,98828,Internet of Things: A Hands-on Approach,"Arshdeep Bahga, Vijay Madisetti,",RIT,RIT
2024-07-03 12:29:14,TALF2D,0MZYHC,ECE,ST,Other,-23.0000,,,,,
2024-07-03 12:33:05,W37NFU,KQNAB7,UNDER GRADUATION(UG),ST,Check in,-,94193,FOOD SCIENCE,"POTTER, NORMAN N",RIT,RIT
2024-07-03 12:33:29,UPCO90,5PEFRA,LVS,PG,Check out,-,99577,INTRODUCTION TO MACHINE LEARNING,ETHEM ALPAYDIN,RIT,RIT
2024-07-03 12:35:05,W37NFU,KQNAB7,UNDER GRADUATION(UG),ST,Check out,-,64786,PRINCIPLES OF FERMENTATION TECHNOLOGY,"STANBURY P,F",RIT,RIT
2024-07-03 12:35:09,XLD70Y,NG0GKQ,,TS,Check out,-,71529,DIGITAL IMAGE PROCESSING,SRIDHAR S,RIT,RIT
2024-07-03 12:35:19,MDFH81,9WHJ7R,,UG,Check in,-,94845,ESTIMATING COSTING AND VALUATION,RANGWALA,RIT,RIT
2024-07-03 12:36:27,W37NFU,KQNAB7,UNDER GRADUATION(UG),ST,Other,-20.0000,,,,,
2024-07-03 12:37:27,ZP5L78,36IPEG,UNDER GRADUATION(UG),ST,Check in,-,96825,"DIGITAL IMAGE PROCESSING,",GONZALEZ,RIT,RIT
2024-07-03 12:38:08,S7V2VV,W5315W,UNDER GRADUATION(UG),ST,Check in,-,DB1163,TRANSMISSION LINES AND WAVE GUIDES,GIRIDHAR K,RIT,RIT
2024-07-03 12:38:12,9INLUJ,FBN36M,ME,UG,Check in,-,88042,MECHATRONICS,HMT,RIT,RIT
2024-07-03 12:38:33,KTXE9U,9ISWMH,ME,UG,Check in,-,78510,MECHATRONICS,HMT,RIT,RIT
2024-07-03 12:41:14,9INLUJ,FBN36M,ME,UG,Check out,-,52997,NANO: THE ESSENTIALS UNDER STANDING NANOSCIENCE,PRADEEP T,RIT,RIT
2024-07-03 12:41:49,U5S7HJ,RKNRIN,UNDER GRADUATION(UG),UG,Check in,-,79527,INTRODUCTION TO ANALOG AND DIGITAL COMMUNICATIONS,HAYKIN,RIT,RIT
2024-07-03 12:42:11,U5S7HJ,RKNRIN,UNDER GRADUATION(UG),UG,Check in,-,67452,CMOS VLSI DESIGN: A CIRCUITS AND SYSTEMS PERSPECTIVE,"WESTE, NEIL",RIT,RIT
2024-07-03 12:43:48,VSHQLU,KQPF20,UNDER GRADUATION(UG),ST,Check in,-,91124,FOOD SCIENCE,"POTTER, N.N. AND HOTCHKISS, J.H",RIT,RIT
2024-07-03 12:44:04,HL8CC7,V89ICZ,UNDER GRADUATION(UG),ST,Check in,-,73989,FOOD SCIENCE,"POTTER ,NORMAN.",RIT,RIT
2024-07-03 12:44:31,8A9HHA,VY5H88,UNDER GRADUATION(UG),ST,Check in,-,90246,FOOD SCIENCE,NORMAN N. POTTER AND JOSEPH H. HOTCHKISS,RIT,RIT
2024-07-03 12:44:51,1KKN07,S5YLDK,UNDER GRADUATION(UG),ST,Check in,-,76272,BIO STATISTICS,"RASTOGI,VEER BALA",RIT,RIT
2024-07-03 12:44:59,64S245,3XX123,UNDER GRADUATION(UG),ST,Check in,-,90245,FOOD SCIENCE,NORMAN N. POTTER AND JOSEPH H. HOTCHKISS,RIT,RIT
2024-07-03 12:45:11,A66C5D,CZTJEH,Chemical Engineering,UG,Check in,-,94200,FOOD SCIENCE,"POTTER, NORMAN N",RIT,RIT
2024-07-03 12:45:33,B9D9SN,N2VPIQ,UNDER GRADUATION(UG),ST,Check in,-,48871,ENGINEERING ECONOMY (AS PER VTU SYLLABUS),PHANEESH K R,RIT,RIT
2024-07-03 12:46:00,566Q6W,ZQ52I4,UNDER GRADUATION(UG),ST,Check in,-,48872,ENGINEERING ECONOMY (AS PER VTU SYLLABUS),PHANEESH K R,RIT,RIT
2024-07-03 12:46:17,G9NSQ0,LG6UF2,UNDER GRADUATION(UG),ST,Check in,-,76271,BIO STATISTICS,"RASTOGI,VEER BALA",RIT,RIT
2024-07-03 12:46:35,ROOIKO,CPYXEK,UNDER GRADUATION(UG),ST,Check in,-,76273,BIO STATISTICS,"RASTOGI,VEER BALA",RIT,RIT
2024-07-03 12:47:02,7AZSEV,HMZHDO,UNDER GRADUATION(UG),ST,Check in,-,87951,ENGINEERING ECONOMY,NAIDU,RIT,RIT
2024-07-03 12:48:01,U5S7HJ,RKNRIN,UNDER GRADUATION(UG),UG,Other,-1046.0000,,,,,
2024-07-03 12:48:38,CQVSOT,AG6I3W,UNDER GRADUATION(UG),ST,Check in,-,87950,ENGINEERING ECONOMY,NAIDU,RIT,RIT
2024-07-03 12:49:07,PCSFCL,VVGLM9,UNDER GRADUATION(UG),ST,Check in,-,68775,ENGINEERING ECONOMY,"NAIDU, BABU",RIT,RIT
2024-07-03 12:49:13,PCSFCL,VVGLM9,UNDER GRADUATION(UG),ST,Check in,-,87998,INTRODUCTION TO FINITE ELEMENTS IN ENGINEERING,CHANDRUPATLA,RIT,RIT
2024-07-03 12:50:59,1KKN07,S5YLDK,UNDER GRADUATION(UG),ST,Other,-36.0000,,,,,
2024-07-03 12:51:20,GVD7XE,4DN8XL,UNDER GRADUATION(UG),ST,Check in,-,67533,INTRODUCTION TO EMBEDDED SYSTEMS,"SHIBHU, K V",RIT,RIT
2024-07-03 12:51:46,GVD7XE,4DN8XL,UNDER GRADUATION(UG),ST,Check in,-,DL301350,"EMBEDDED / REAL-TIME SYSTEMS: CONCEPTS, DESIGN AND PROGRAMMING-THE ULTIMATE REFERENCE",PRASAD K V K K,RIT,RIT
2024-07-03 12:52:05,D70Y0Q,81UXEE,UNDER GRADUATION(UG),UG,Renew,-,98981,"ARCHITECTURE, PROGRAMMING AND INTERFACING OF LOW POWER PROCESSORS","DAS, LYLA B",RIT,RIT
2024-07-03 12:54:24,GVD7XE,4DN8XL,UNDER GRADUATION(UG),ST,Check out,-,74572,COMPUTER ORGANIZATION AND DESIGN: THE HARDWARE AND SOFTWARE,PATTERSON DAVID,RIT,RIT
